order_id,product_id,warehouse_id,quantity,order_date,order_amount,order_status
O087035,P029,W007,1,2023-08-15,89,Delivered
O087036,P008,W008,2,2023-04-28,60,Delivered
O087037,P010,W007,1,2023-09-27,25,Delivered
O087038,P006,W006,1,2023-08-13,20,Delivered
O087039,P010,W010,2,2023-01-11,50,Cancelled
O087040,P017,W005,1,2023-10-14,89,Cancelled
O087041,P005,W008,2,2023-02-22,70,Delivered
O087043,P014,W004,4,2023-02-23,80,Delivered
O087044,P005,W007,2,2023-05-02,70,Delivered
O087045,P016,W008,1,2023-03-16,179,Delivered
O087046,P007,W002,2,2023-12-20,40,Delivered
O087047,P014,W002,2,2023-03-14,40,Delivered
O087048,P006,W006,2,2023-12-22,40,Delivered
O087049,P022,W003,2,2023-06-24,640,Delivered
O087051,P024,W009,1,2023-09-27,180,Delivered
O087053,P007,W001,1,2023-08-10,20,Delivered
O087054,P018,W005,1,2023-05-24,45,Delivered
O087055,P017,W002,2,2023-08-16,178,Delivered
O087056,P010,W008,1,2023-05-31,25,Delivered
O087057,P024,W004,2,2023-07-21,360,Delivered
O087058,P001,W005,1,2023-10-02,26,Delivered
O087059,P015,W010,2,2023-02-10,598,Delivered
O087060,P005,W003,1,2023-11-14,35,Delivered
O087061,P029,W010,1,2023-12-23,89,Delivered
O087062,P011,W004,2,2023-01-26,80,Delivered
O087063,P007,W010,1,2023-01-01,20,Delivered
O087064,P025,W006,1,2023-02-03,150,Delivered
O087066,P002,W005,4,2023-10-03,180,Delivered
O087067,P030,W003,1,2023-08-23,220,Pending
O087068,P016,W006,1,2023-08-18,179,Delivered
O087069,P018,W002,1,2023-03-06,45,Cancelled
O087070,P017,W010,1,2023-03-14,89,Cancelled
O087071,P006,W007,1,2023-02-28,20,Delivered
O087072,P028,W004,2,2023-01-12,260,Cancelled
O087073,P008,W006,2,2023-03-26,60,Delivered
O087074,P029,W003,2,2023-02-21,178,Delivered
O087075,P019,W007,1,2023-02-24,199,Delivered
O087076,P026,W007,2,2023-08-28,360,Cancelled
O087077,P008,W001,1,2023-06-03,30,Delivered
O087078,P015,W005,4,2023-05-25,1196,Pending
O087079,P019,W006,2,2023-10-23,398,Cancelled
O087080,P027,W002,1,2023-06-22,350,Delivered
O087081,P008,W003,2,2023-08-21,60,Delivered
O087082,P007,W008,2,2023-03-03,40,Delivered
O087083,P030,W007,1,2023-10-25,220,Delivered
O087084,P003,W010,1,2023-01-17,55,Delivered
O087085,P028,W005,2,2023-03-19,260,Delivered
O087087,P003,W007,2,2023-05-26,110,Cancelled
O087089,P001,W004,1,2023-01-18,26,Delivered
O087091,P030,W003,2,2023-07-17,440,Delivered
O087092,P025,W009,1,2023-05-03,150,Cancelled
O087094,P022,W006,2,2023-04-20,640,Delivered
O087095,P024,W004,1,2023-07-07,180,Delivered
O087096,P014,W001,1,2023-11-02,20,Delivered
O087097,P016,W001,2,2023-10-29,358,Pending
O087098,P001,W004,3,2023-02-27,78,Delivered
O087099,P027,W005,1,2023-04-20,350,Cancelled
O087100,P009,W003,2,2023-03-21,120,Delivered
O087101,P016,W003,2,2023-02-15,358,Pending
O087102,P018,W007,2,2023-03-16,90,Delivered
O087103,P030,W003,2,2023-07-17,440,Delivered
O087104,P028,W005,1,2023-04-26,130,Delivered
O087105,P012,W007,3,2023-02-14,297,Delivered
O087106,P014,W007,1,2023-02-09,20,Delivered
O087107,P010,W009,1,2023-01-20,25,Pending
O087108,P018,W003,2,2023-11-02,90,Delivered
O087109,P011,W003,4,2023-09-29,160,Delivered
O087111,P006,W006,1,2023-06-07,20,Delivered
O087112,P018,W007,1,2023-08-30,45,Delivered
O087113,P009,W004,2,2023-07-16,120,Cancelled
O087114,P026,W008,1,2023-02-24,180,Pending
O087115,P018,W008,1,2023-11-22,45,Delivered
O087116,P005,W010,4,2023-08-11,140,Delivered
O087117,P006,W002,1,2023-05-05,20,Delivered
O087118,P020,W001,2,2023-01-08,398,Delivered
O087120,P022,W007,1,2023-03-24,320,Delivered
O087121,P012,W005,1,2023-11-29,99,Delivered
O087122,P021,W008,1,2023-01-12,280,Delivered
O087123,P014,W005,4,2023-11-02,80,Cancelled
O087124,P020,W008,2,2023-08-28,398,Delivered
O087125,P019,W006,2,2023-12-27,398,Pending
O087126,P004,W007,4,2023-09-13,356,Delivered
O087127,P023,W005,2,2023-11-07,50,Delivered
O087128,P024,W005,2,2023-06-11,360,Delivered
O087129,P025,W006,2,2023-09-02,300,Delivered
O087130,P027,W010,2,2023-08-19,700,Delivered
O087131,P025,W006,2,2023-06-23,300,Delivered
O087132,P014,W006,3,2023-03-21,60,Delivered
O087133,P019,W010,2,2023-06-08,398,Pending
O087135,P030,W005,2,2023-11-02,440,Delivered
O087136,P015,W010,1,2023-01-16,299,Cancelled
O087137,P011,W006,4,2023-01-19,160,Pending
O087138,P011,W008,2,2023-07-26,80,Cancelled
O087139,P007,W006,1,2023-02-25,20,Delivered
O087140,P014,W006,4,2023-02-15,80,Delivered
O087141,P021,W003,2,2023-12-18,560,Delivered
O087142,P005,W005,3,2023-09-13,105,Delivered
O087143,P021,W007,1,2023-05-05,280,Delivered
O087144,P030,W009,1,2023-11-29,220,Delivered
O087145,P012,W004,1,2023-01-13,99,Delivered
O087146,P017,W005,1,2023-07-29,89,Delivered
O087147,P011,W006,1,2023-04-19,40,Delivered
O087148,P011,W007,3,2023-03-18,120,Delivered
O087149,P023,W010,2,2023-08-12,50,Delivered
O087150,P009,W004,2,2023-03-30,120,Delivered
O087151,P002,W006,1,2023-12-18,45,Delivered
O087152,P029,W002,1,2023-04-05,89,Delivered
O087154,P002,W008,3,2023-09-12,135,Delivered
O087155,P027,W007,1,2023-03-01,350,Delivered
O087156,P015,W008,1,2023-02-09,299,Delivered
O087157,P026,W006,1,2023-07-12,180,Delivered
O087158,P008,W007,2,2023-01-02,60,Delivered
O087159,P025,W002,1,2023-06-25,150,Delivered
O087160,P025,W005,1,2023-02-18,150,Delivered
O087161,P003,W007,1,2023-07-22,55,Delivered
O087162,P028,W004,1,2023-03-05,130,Delivered
O087163,P026,W004,2,2023-10-08,360,Delivered
O087164,P014,W007,4,2023-10-21,80,Delivered
O087165,P008,W003,2,2023-11-12,60,Delivered
O087166,P003,W008,3,2023-07-10,165,Delivered
O087167,P015,W008,4,2023-04-13,1196,Delivered
O087168,P013,W008,2,2023-08-11,250,Cancelled
O087169,P026,W001,1,2023-02-20,180,Delivered
O087170,P030,W008,1,2023-10-29,220,Delivered
O087171,P023,W001,1,2023-03-26,25,Delivered
O087172,P018,W006,1,2023-05-24,45,Delivered
O087173,P023,W003,2,2023-09-15,50,Delivered
O087174,P016,W010,2,2023-05-24,358,Delivered
O087175,P015,W007,1,2023-08-21,299,Delivered
O087176,P027,W004,1,2023-05-03,350,Delivered
O087177,P022,W007,1,2023-07-24,320,Delivered
O087179,P006,W006,2,2023-11-22,40,Delivered
O087180,P014,W009,2,2023-12-29,40,Delivered
O087181,P006,W008,2,2023-10-05,40,Delivered
O087182,P003,W006,1,2023-05-31,55,Cancelled
O087183,P002,W010,2,2023-08-24,90,Delivered
O087184,P016,W009,2,2023-11-01,358,Delivered
O087185,P008,W005,2,2023-08-17,60,Delivered
O087186,P026,W002,2,2023-10-06,360,Delivered
O087187,P025,W006,1,2023-04-21,150,Delivered
O087188,P005,W006,2,2023-06-23,70,Delivered
O087189,P018,W006,1,2023-05-18,45,Delivered
O087190,P013,W005,2,2023-01-03,250,Delivered
O087191,P018,W001,2,2023-06-16,90,Delivered
O087192,P001,W007,3,2023-08-08,78,Pending
O087193,P007,W004,2,2023-05-22,40,Delivered
O087195,P005,W005,3,2023-04-12,105,Delivered
O087196,P018,W010,2,2023-05-06,90,Delivered
O087197,P001,W005,2,2023-07-17,52,Delivered
O087198,P018,W010,1,2023-04-11,45,Pending
O087199,P014,W003,2,2023-09-23,40,Delivered
O087200,P025,W007,1,2023-06-08,150,Delivered
O087201,P022,W001,2,2023-05-09,640,Delivered
O087202,P006,W001,2,2023-11-06,40,Delivered
O087203,P017,W006,1,2023-12-10,89,Delivered
O087204,P018,W006,1,2023-03-16,45,Delivered
O087205,P014,W009,1,2023-02-24,20,Delivered
O087206,P003,W005,1,2023-11-04,55,Delivered
O087207,P025,W006,2,2023-03-13,300,Delivered
O087208,P025,W008,2,2023-04-20,300,Delivered
O087209,P012,W010,3,2023-05-24,297,Delivered
O087210,P019,W006,2,2023-02-27,398,Delivered
O087211,P003,W007,1,2023-05-04,55,Delivered
O087212,P013,W005,2,2023-04-10,250,Delivered
O087213,P004,W009,1,2023-03-24,89,Delivered
O087214,P014,W007,1,2023-01-10,20,Pending
O087216,P011,W009,3,2023-05-31,120,Delivered
O087217,P012,W006,4,2023-11-20,396,Delivered
O087220,P025,W007,2,2023-12-07,300,Delivered
O087221,P007,W004,1,2023-10-12,20,Delivered
O087222,P017,W006,2,2023-11-27,178,Delivered
O087223,P008,W009,1,2023-03-22,30,Delivered
O087224,P002,W010,4,2023-12-10,180,Delivered
O087225,P015,W007,1,2023-12-09,299,Delivered
O087226,P016,W005,1,2023-03-09,179,Delivered
O087227,P012,W009,4,2023-08-31,396,Delivered
O087228,P023,W001,2,2023-08-05,50,Delivered
O087229,P022,W003,2,2023-03-01,640,Delivered
O087230,P028,W003,1,2023-02-16,130,Delivered
O087231,P001,W007,1,2023-11-28,26,Cancelled
O087232,P030,W002,2,2023-03-15,440,Delivered
O087233,P015,W009,2,2023-05-21,598,Delivered
O087234,P026,W002,1,2023-06-02,180,Delivered
O087235,P025,W009,2,2023-09-11,300,Delivered
O087236,P020,W006,1,2023-12-12,199,Delivered
O087237,P026,W010,1,2023-07-27,180,Delivered
O087238,P014,W005,2,2023-04-01,40,Delivered
O087239,P012,W007,4,2023-12-08,396,Delivered
O087240,P019,W004,2,2023-04-25,398,Delivered
O087241,P026,W006,2,2023-02-17,360,Delivered
O087242,P007,W008,2,2023-03-26,40,Delivered
O087243,P005,W008,3,2023-02-17,105,Delivered
O087244,P026,W008,2,2023-04-25,360,Delivered
O087245,P008,W001,1,2023-03-03,30,Delivered
O087246,P014,W010,1,2023-01-16,20,Delivered
O087247,P013,W008,1,2023-10-11,125,Delivered
O087248,P013,W009,4,2023-12-11,500,Delivered
O087249,P018,W001,2,2023-10-12,90,Delivered
O087250,P015,W005,4,2023-12-31,1196,Delivered
O087251,P006,W007,2,2023-07-14,40,Delivered
O087252,P025,W006,1,2023-12-04,150,Delivered
O087253,P024,W006,1,2023-06-06,180,Delivered
O087254,P014,W001,1,2023-01-31,20,Delivered
O087255,P004,W003,3,2023-07-07,267,Delivered
O087256,P009,W004,1,2023-07-26,60,Delivered
O087258,P009,W007,2,2023-08-30,120,Delivered
O087259,P013,W007,2,2023-03-20,250,Delivered
O087260,P013,W009,4,2023-06-15,500,Pending
O087261,P019,W009,2,2023-07-21,398,Delivered
O087262,P030,W004,2,2023-05-11,440,Delivered
O087263,P022,W007,2,2023-04-25,640,Cancelled
O087264,P012,W001,3,2023-10-18,297,Delivered
O087265,P010,W007,1,2023-01-23,25,Delivered
O087266,P024,W004,2,2023-02-05,360,Delivered
O087267,P018,W003,1,2023-06-20,45,Delivered
O087268,P013,W008,3,2023-04-06,375,Delivered
O087269,P001,W007,4,2023-03-13,104,Delivered
O087270,P029,W007,1,2023-02-02,89,Delivered
O087272,P006,W001,2,2023-06-18,40,Delivered
O087273,P012,W010,4,2023-10-11,396,Delivered
O087274,P023,W002,2,2023-01-04,50,Delivered
O087275,P014,W010,1,2023-02-15,20,Delivered
O087276,P025,W004,1,2023-10-31,150,Delivered
O087277,P010,W009,1,2023-12-07,25,Delivered
O087278,P030,W004,2,2023-04-19,440,Delivered
O087279,P019,W009,2,2023-03-28,398,Delivered
O087280,P001,W008,3,2023-06-21,78,Delivered
O087281,P004,W008,4,2023-07-26,356,Delivered
O087283,P021,W006,2,2023-02-22,560,Delivered
O087284,P015,W003,2,2023-01-06,598,Delivered
O087285,P020,W010,2,2023-12-29,398,Delivered
O087286,P007,W010,1,2023-10-17,20,Pending
O087287,P024,W002,1,2023-11-18,180,Delivered
O087288,P001,W010,4,2023-08-09,104,Delivered
O087289,P029,W010,1,2023-12-06,89,Delivered
O087290,P030,W010,2,2023-02-03,440,Delivered
O087291,P010,W008,1,2023-06-10,25,Delivered
O087292,P017,W006,2,2023-07-23,178,Delivered
O087293,P017,W008,1,2023-10-16,89,Delivered
O087294,P020,W010,1,2023-08-18,199,Delivered
O087295,P005,W008,2,2023-11-15,70,Cancelled
O087296,P017,W003,2,2023-11-30,178,Delivered
O087297,P023,W005,2,2023-09-06,50,Cancelled
O087299,P030,W007,1,2023-12-17,220,Delivered
O087300,P018,W006,2,2023-04-07,90,Delivered
O087301,P029,W006,1,2023-01-18,89,Cancelled
O087302,P008,W009,2,2023-01-30,60,Pending
O087303,P012,W002,3,2023-01-31,297,Delivered
O087304,P012,W008,1,2023-04-17,99,Delivered
O087305,P026,W002,2,2023-06-05,360,Delivered
O087306,P010,W009,2,2023-12-10,50,Pending
O087307,P024,W004,1,2023-12-30,180,Delivered
O087309,P030,W008,1,2023-07-24,220,Delivered
O087310,P023,W006,1,2023-08-01,25,Delivered
O087311,P005,W002,2,2023-11-15,70,Delivered
O087312,P012,W005,2,2023-01-09,198,Delivered
O087313,P015,W003,3,2023-09-05,897,Pending
O087314,P011,W008,3,2023-08-08,120,Delivered
O087315,P015,W006,4,2023-07-25,1196,Delivered
O087317,P003,W009,1,2023-04-03,55,Delivered
O087319,P006,W009,1,2023-10-14,20,Delivered
O087320,P030,W007,1,2023-04-27,220,Delivered
O087321,P026,W005,2,2023-10-02,360,Delivered
O087322,P012,W007,4,2023-09-26,396,Delivered
O087323,P006,W004,1,2023-08-04,20,Delivered
O087324,P004,W004,1,2023-07-23,89,Delivered
O087325,P010,W007,1,2023-07-24,25,Delivered
O087326,P028,W010,2,2023-03-18,260,Delivered
O087327,P016,W007,1,2023-12-04,179,Delivered
O087328,P002,W007,4,2023-09-13,180,Delivered
O087329,P012,W006,1,2023-04-24,99,Delivered
O087330,P011,W002,1,2023-02-21,40,Delivered
O087331,P019,W009,1,2023-10-12,199,Delivered
O087332,P002,W007,2,2023-01-22,90,Cancelled
O087333,P008,W002,2,2023-11-09,60,Delivered
O087334,P023,W005,2,2023-09-28,50,Delivered
O087335,P024,W007,1,2023-04-21,180,Delivered
O087337,P002,W010,2,2023-06-22,90,Delivered
O087338,P012,W009,2,2023-04-10,198,Delivered
O087339,P009,W007,1,2023-03-08,60,Pending
O087340,P030,W010,2,2023-10-09,440,Delivered
O087341,P003,W002,2,2023-12-12,110,Cancelled
O087342,P026,W010,2,2023-12-31,360,Delivered
O087343,P026,W004,1,2023-10-06,180,Delivered
O087344,P003,W004,2,2023-05-14,110,Delivered
O087345,P013,W010,3,2023-04-05,375,Delivered
O087346,P023,W006,2,2023-12-27,50,Delivered
O087347,P015,W006,2,2023-02-10,598,Delivered
O087348,P030,W002,1,2023-11-17,220,Delivered
O087349,P028,W001,2,2023-01-19,260,Delivered
O087350,P011,W008,2,2023-08-17,80,Delivered
O087351,P022,W002,2,2023-03-17,640,Delivered
O087352,P014,W003,3,2023-01-24,60,Delivered
O087353,P009,W006,1,2023-08-01,60,Delivered
O087354,P018,W008,1,2023-08-25,45,Delivered
O087355,P026,W002,1,2023-04-06,180,Delivered
O087356,P013,W004,3,2023-02-28,375,Delivered
O087357,P007,W002,1,2023-08-03,20,Delivered
O087358,P001,W004,1,2023-05-29,26,Delivered
O087359,P015,W009,2,2023-11-11,598,Delivered
O087360,P013,W002,3,2023-04-16,375,Delivered
O087361,P004,W003,2,2023-02-24,178,Delivered
O087362,P012,W008,4,2023-11-26,396,Cancelled
O087363,P015,W001,4,2023-11-10,1196,Delivered
O087364,P007,W004,2,2023-06-18,40,Delivered
O087365,P001,W001,2,2023-07-16,52,Delivered
O087366,P011,W003,3,2023-07-15,120,Delivered
O087367,P022,W003,1,2023-04-07,320,Delivered
O087368,P010,W010,1,2023-09-15,25,Delivered
O087369,P011,W007,3,2023-07-12,120,Delivered
O087370,P015,W001,2,2023-10-02,598,Delivered
O087371,P016,W006,1,2023-10-03,179,Delivered
O087372,P025,W005,1,2023-11-21,150,Delivered
O087373,P002,W002,2,2023-12-01,90,Delivered
O087374,P029,W005,1,2023-10-04,89,Delivered
O087375,P017,W009,1,2023-06-21,89,Delivered
O087376,P024,W006,2,2023-11-13,360,Delivered
O087377,P004,W001,2,2023-06-14,178,Delivered
O087378,P028,W004,1,2023-06-23,130,Delivered
O087379,P012,W004,4,2023-05-16,396,Delivered
O087380,P026,W009,1,2023-01-22,180,Delivered
O087381,P001,W008,1,2023-06-09,26,Delivered
O087382,P018,W004,1,2023-03-09,45,Cancelled
O087385,P008,W008,1,2023-04-11,30,Delivered
O087386,P008,W006,1,2023-07-27,30,Delivered
O087387,P026,W004,1,2023-05-01,180,Delivered
O087388,P015,W003,3,2023-01-13,897,Delivered
O087389,P030,W006,1,2023-11-16,220,Delivered
O087391,P006,W006,2,2023-10-12,40,Delivered
O087392,P008,W010,2,2023-04-11,60,Delivered
O087393,P026,W006,1,2023-03-03,180,Delivered
O087394,P021,W008,1,2023-01-19,280,Delivered
O087395,P023,W010,2,2023-11-09,50,Delivered
O087396,P002,W002,3,2023-10-02,135,Delivered
O087397,P025,W007,1,2023-11-13,150,Delivered
O087398,P019,W003,2,2023-04-10,398,Delivered
O087400,P021,W010,2,2023-10-26,560,Delivered
O087401,P024,W009,2,2023-02-11,360,Delivered
O087403,P002,W006,4,2023-07-13,180,Delivered
O087404,P003,W003,2,2023-12-30,110,Cancelled
O087405,P020,W008,1,2023-03-25,199,Delivered
O087406,P027,W009,2,2023-07-10,700,Delivered
O087407,P025,W004,1,2023-02-09,150,Delivered
O087408,P008,W009,2,2023-07-13,60,Delivered
O087410,P012,W005,3,2023-12-05,297,Delivered
O087411,P008,W003,1,2023-04-13,30,Delivered
O087412,P020,W006,1,2023-12-27,199,Delivered
O087413,P002,W009,2,2023-03-24,90,Delivered
O087414,P003,W005,3,2023-07-19,165,Pending
O087416,P011,W001,4,2023-10-29,160,Delivered
O087417,P014,W004,1,2023-04-17,20,Delivered
O087418,P022,W006,2,2023-07-02,640,Delivered
O087419,P001,W005,1,2023-06-22,26,Delivered
O087420,P002,W005,3,2023-06-21,135,Delivered
O087421,P025,W008,2,2023-02-20,300,Delivered
O087422,P003,W003,2,2023-04-26,110,Delivered
O087423,P022,W007,2,2023-10-14,640,Delivered
O087424,P003,W006,3,2023-01-30,165,Delivered
O087425,P012,W007,1,2023-02-26,99,Delivered
O087426,P019,W009,2,2023-07-10,398,Delivered
O087427,P008,W001,2,2023-08-11,60,Delivered
O087428,P029,W001,1,2023-11-10,89,Delivered
O087429,P009,W002,1,2023-10-28,60,Delivered
O087430,P030,W006,2,2023-08-25,440,Delivered
O087431,P007,W008,2,2023-08-11,40,Cancelled
O087432,P005,W008,1,2023-04-24,35,Delivered
O087433,P029,W001,2,2023-08-15,178,Delivered
O087434,P018,W003,1,2023-12-29,45,Delivered
O087435,P010,W008,1,2023-04-30,25,Delivered
O087436,P019,W006,1,2023-01-11,199,Delivered
O087438,P018,W008,1,2023-08-14,45,Cancelled
O087439,P011,W003,4,2023-08-04,160,Delivered
O087440,P008,W005,1,2023-02-06,30,Delivered
O087441,P011,W010,2,2023-04-17,80,Delivered
O087443,P009,W004,2,2023-07-27,120,Delivered
O087445,P009,W003,1,2023-04-11,60,Delivered
O087446,P024,W005,2,2023-10-03,360,Cancelled
O087447,P012,W006,2,2023-09-17,198,Delivered
O087448,P024,W001,2,2023-07-19,360,Delivered
O087449,P004,W002,4,2023-06-11,356,Delivered
O087450,P029,W007,1,2023-06-01,89,Delivered
O087451,P012,W006,3,2023-06-02,297,Delivered
O087452,P019,W009,2,2023-07-03,398,Delivered
O087453,P018,W009,2,2023-06-20,90,Delivered
O087454,P020,W001,1,2023-12-01,199,Delivered
O087455,P023,W008,2,2023-11-03,50,Delivered
O087456,P028,W007,1,2023-04-06,130,Delivered
O087457,P018,W007,1,2023-02-26,45,Delivered
O087458,P008,W003,1,2023-11-03,30,Delivered
O087459,P002,W004,1,2023-10-08,45,Delivered
O087460,P022,W006,2,2023-03-20,640,Delivered
O087461,P029,W004,2,2023-03-31,178,Delivered
O087462,P016,W008,1,2023-01-23,179,Cancelled
O087463,P005,W004,1,2023-02-11,35,Delivered
O087464,P027,W003,2,2023-04-30,700,Delivered
O087465,P020,W001,2,2023-01-09,398,Delivered
O087466,P006,W005,1,2023-03-17,20,Delivered
O087467,P025,W003,2,2023-03-30,300,Delivered
O087468,P022,W003,1,2023-03-08,320,Delivered
O087469,P012,W009,1,2023-01-27,99,Cancelled
O087470,P026,W009,2,2023-11-09,360,Delivered
O087471,P030,W006,2,2023-05-12,440,Delivered
O087472,P030,W010,2,2023-01-02,440,Delivered
O087473,P005,W010,1,2023-04-29,35,Delivered
O087474,P006,W010,2,2023-01-17,40,Cancelled
O087475,P015,W010,4,2023-02-21,1196,Delivered
O087476,P012,W006,1,2023-03-17,99,Delivered
O087477,P016,W009,1,2023-10-14,179,Delivered
O087478,P004,W004,4,2023-09-01,356,Delivered
O087479,P027,W009,1,2023-04-09,350,Delivered
O087480,P003,W008,3,2023-06-23,165,Delivered
O087481,P030,W005,2,2023-07-06,440,Delivered
O087482,P020,W010,1,2023-11-26,199,Delivered
O087483,P011,W008,1,2023-01-17,40,Delivered
O087484,P030,W010,1,2023-10-04,220,Delivered
O087485,P028,W008,2,2023-07-30,260,Delivered
O087486,P029,W010,2,2023-11-22,178,Delivered
O087487,P028,W006,2,2023-03-14,260,Delivered
O087488,P027,W003,2,2023-11-27,700,Delivered
O087489,P022,W001,2,2023-08-04,640,Delivered
O087490,P014,W004,2,2023-08-31,40,Delivered
O087491,P028,W006,1,2023-02-12,130,Delivered
O087492,P028,W010,2,2023-06-03,260,Delivered
O087493,P016,W005,1,2023-06-29,179,Delivered
O087494,P005,W010,4,2023-04-29,140,Pending
O087495,P020,W010,2,2023-09-20,398,Delivered
O087497,P030,W008,2,2023-09-25,440,Delivered
O087498,P003,W010,4,2023-02-13,220,Delivered
O087499,P018,W003,1,2023-09-06,45,Cancelled
O087500,P028,W006,1,2023-10-04,130,Delivered
O087501,P017,W003,1,2023-11-29,89,Delivered
O087502,P007,W001,1,2023-06-02,20,Delivered
O087503,P028,W004,2,2023-10-08,260,Delivered
O087504,P010,W005,1,2023-05-02,25,Delivered
O087505,P003,W003,1,2023-08-30,55,Delivered
O087506,P023,W006,2,2023-05-18,50,Delivered
O087507,P016,W007,2,2023-12-18,358,Delivered
O087508,P011,W009,1,2023-01-25,40,Delivered
O087509,P011,W004,3,2023-09-22,120,Delivered
O087510,P001,W003,4,2023-09-05,104,Delivered
O087511,P016,W003,2,2023-01-25,358,Delivered
O087513,P016,W001,2,2023-03-08,358,Delivered
O087514,P001,W006,1,2023-12-17,26,Delivered
O087515,P013,W009,3,2023-01-17,375,Delivered
O087516,P019,W010,1,2023-03-02,199,Delivered
O087517,P014,W007,3,2023-01-20,60,Delivered
O087518,P021,W004,2,2023-07-25,560,Cancelled
O087519,P014,W009,1,2023-11-13,20,Delivered
O087520,P013,W003,4,2023-12-13,500,Delivered
O087521,P010,W010,2,2023-09-05,50,Delivered
O087522,P016,W003,1,2023-02-24,179,Delivered
O087523,P027,W006,2,2023-10-03,700,Delivered
O087524,P007,W003,2,2023-04-14,40,Delivered
O087525,P009,W010,2,2023-11-28,120,Delivered
O087526,P010,W003,2,2023-11-08,50,Delivered
O087527,P003,W001,4,2023-10-13,220,Cancelled
O087528,P014,W010,3,2023-05-22,60,Delivered
O087529,P023,W010,2,2023-12-12,50,Delivered
O087530,P026,W009,2,2023-04-27,360,Cancelled
O087531,P004,W010,4,2023-09-24,356,Delivered
O087533,P018,W003,2,2023-08-01,90,Delivered
O087535,P030,W006,1,2023-12-11,220,Delivered
O087536,P005,W005,4,2023-05-22,140,Delivered
O087537,P011,W010,1,2023-04-10,40,Delivered
O087538,P024,W010,1,2023-06-08,180,Pending
O087539,P027,W005,1,2023-07-28,350,Delivered
O087540,P028,W003,1,2023-04-30,130,Delivered
O087541,P013,W003,1,2023-09-14,125,Delivered
O087542,P005,W010,3,2023-08-31,105,Delivered
O087543,P029,W005,2,2023-05-02,178,Delivered
O087544,P028,W006,1,2023-05-19,130,Delivered
O087545,P028,W006,1,2023-05-23,130,Delivered
O087546,P022,W004,1,2023-10-23,320,Delivered
O087547,P024,W004,1,2023-07-18,180,Delivered
O087548,P011,W004,1,2023-09-07,40,Delivered
O087549,P013,W002,2,2023-03-28,250,Delivered
O087550,P002,W005,4,2023-04-01,180,Delivered
O087551,P025,W001,1,2023-05-30,150,Delivered
O087552,P027,W006,1,2023-05-25,350,Pending
O087553,P011,W002,4,2023-01-17,160,Delivered
O087554,P021,W001,1,2023-05-13,280,Delivered
O087555,P019,W002,1,2023-10-10,199,Delivered
O087556,P027,W003,1,2023-12-05,350,Delivered
O087557,P017,W002,1,2023-08-06,89,Delivered
O087558,P025,W001,2,2023-03-13,300,Delivered
O087559,P007,W010,2,2023-02-26,40,Delivered
O087560,P008,W004,2,2023-11-15,60,Delivered
O087561,P024,W005,1,2023-07-09,180,Delivered
O087562,P029,W006,1,2023-01-26,89,Delivered
O087563,P030,W008,2,2023-02-26,440,Delivered
O087564,P008,W003,1,2023-08-19,30,Delivered
O087565,P028,W002,1,2023-08-10,130,Delivered
O087566,P030,W004,1,2023-11-28,220,Delivered
O087567,P016,W006,1,2023-11-03,179,Delivered
O087568,P023,W007,1,2023-04-20,25,Cancelled
O087569,P029,W003,2,2023-08-07,178,Delivered
O087570,P020,W001,2,2023-12-19,398,Delivered
O087572,P019,W001,1,2023-05-06,199,Delivered
O087573,P005,W001,1,2023-04-12,35,Cancelled
O087574,P002,W007,2,2023-03-06,90,Delivered
O087575,P019,W004,2,2023-03-06,398,Delivered
O087576,P012,W004,3,2023-12-22,297,Delivered
O087577,P005,W008,3,2023-06-16,105,Delivered
O087579,P028,W007,1,2023-01-02,130,Delivered
O087580,P027,W002,2,2023-07-19,700,Delivered
O087581,P018,W008,2,2023-08-01,90,Delivered
O087582,P026,W003,2,2023-05-01,360,Delivered
O087583,P027,W010,2,2023-03-16,700,Delivered
O087584,P007,W002,1,2023-07-11,20,Delivered
O087586,P024,W003,1,2023-06-22,180,Pending
O087587,P029,W004,2,2023-08-29,178,Delivered
O087588,P007,W004,1,2023-02-21,20,Delivered
O087589,P023,W001,2,2023-04-15,50,Delivered
O087590,P030,W006,1,2023-10-17,220,Delivered
O087591,P014,W001,1,2023-07-26,20,Delivered
O087592,P012,W003,4,2023-12-23,396,Delivered
O087593,P009,W007,2,2023-12-07,120,Delivered
O087594,P018,W006,1,2023-11-09,45,Delivered
O087595,P004,W006,1,2023-05-12,89,Delivered
O087596,P028,W009,2,2023-06-19,260,Delivered
O087597,P027,W010,1,2023-05-16,350,Pending
O087598,P029,W001,1,2023-07-07,89,Delivered
O087599,P006,W008,1,2023-05-14,20,Delivered
O087600,P006,W003,1,2023-12-03,20,Delivered
O087601,P016,W008,1,2023-04-06,179,Delivered
O087602,P013,W004,4,2023-07-25,500,Cancelled
O087603,P019,W005,1,2023-04-20,199,Delivered
O087604,P014,W007,3,2023-05-31,60,Delivered
O087605,P012,W004,4,2023-09-15,396,Delivered
O087607,P001,W006,4,2023-10-10,104,Delivered
O087609,P013,W009,3,2023-04-28,375,Delivered
O087611,P007,W005,2,2023-06-10,40,Delivered
O087612,P025,W002,2,2023-02-06,300,Delivered
O087613,P008,W001,2,2023-05-15,60,Delivered
O087614,P016,W001,1,2023-01-27,179,Delivered
O087615,P007,W008,2,2023-01-11,40,Delivered
